name,x,y
n283661,11736742.62,3710817.625
n283673,11736718.58,3710909.364
n283691,11736673.62,3711063.655
n283701,11736564.44,3711310.98
n283726,11736472.89,3711745.369
n1396873,11736329.83,3711928.558
n283749,11736197.78,3712065.257
n1396878,11736176.74,3712084.305
n283768,11735749.13,3712386.773
n283765,11735570.41,3712315.153
n283779,11735570.8,3712507.135
n283791,11735025.51,3712680.75
n283811,11734910.79,3712902.983
n283821,11735061.23,3712992.462
n283827,11735375.31,3713195.432
n283833,11735531.09,3713282.917
n283840,11735740.7,3713417.726
n283848,11735931.3,3713546.336
n283849,11736017.22,3713594.934
n283763,11736418.78,3712190.941
n283764,11736314.74,3712278.943
n283769,11736468.52,3712389.41
n283770,11736678.46,3712406.94
n283771,11736857.76,3712415.775
n283777,11736055.03,3712485.365
n283787,11736048.25,3712645.482
n283792,11736284.05,3712694.648
n283795,11736428.13,3712728.855
n283812,11736432.27,3712909.769
n283825,11736506.39,3713090.181
n283830,11736662.06,3713242.486
n283836,11736826.77,3713299.662
n283790,11735734.91,3712678.259
n283799,11735497.79,3712775.12
n283809,11735660.26,3712890.556
n283819,11735797.81,3712981.961
n283824,11735946.75,3713089.061
n283834,11736188.48,3713293.318
n292237,11740361.09,3709237.782
n292244,11740288.85,3709497.129
n292253,11740193.51,3709727.73
n292256,11740124.3,3709832.774
n292268,11740072.53,3709994.908
n292290,11739958.32,3710331.447
n292292,11740064.26,3710364.648
n292337,11739759.62,3711380.102
n292362,11739712.67,3711686.109
n292377,11739668.82,3711847.527
n292383,11739647.68,3711969.26
n292397,11740098.03,3712172.659
n292386,11740090.28,3712024.738
n292388,11739629.33,3712106.804
n292392,11739627.25,3712149.259
n292401,11739604.76,3712251.43
n292422,11739417.48,3712939.347
n292414,11739497.45,3712692.854
n292443,11739317.47,3713364.564
n292469,11739314.75,3713575.671
n292477,11739309.57,3713630.319
n292487,11739341.35,3713831.64
n292507,11739395.38,3713985.016
n292520,11739537.65,3714204.602
n292526,11739659.04,3714335.845
n292530,11739776.26,3714431.943
n292531,11739639.35,3714470.606
n283856,11737018.44,3713764.716
n283855,11737261.78,3713742.277
n283850,11737564.48,3713621.125
n283844,11737778.93,3713438.377
n283837,11737984.04,3713300.313
n283828,11738135.63,3713204.383
n283822,11738011.11,3713029.928
n283818,11738384.98,3712959.521
n283803,11738553.08,3712813.153
n283794,11738634.6,3712715.515
n283835,11737051.26,3713297.087
n283829,11737218.59,3713235.459
n283826,11737397.57,3713166.934
n283823,11737553.95,3713071.3
n283814,11737737.24,3712920.69
n283805,11737836.09,3712821.367
n283783,11738098.91,3712554.453
n283793,11738226.73,3712702.613
n283775,11737069.05,3712431.331
n283774,11737276.85,3712430.943
n283778,11737632.39,3712485.75
n283776,11737278,3712457.2
n283800,11737225.37,3712781.214
n283808,11737209.82,3712849.143
n283801,11737314.18,3712796.599
n283813,11737101.57,3712919.228
n283820,11737007.37,3712983.749
n283815,11736841.86,3712933.894
n283802,11736791.21,3712804.812
n283798,11736774.3,3712743.596
n1437248,11741851.68,3714274.389
n300582,11742032.12,3714203.259
n300575,11742208.19,3714127.74
n300572,11742419.52,3714037.179
n300567,11742659.8,3713922.211
n300506,11743351.22,3712829.471
n300503,11743391.54,3712718.249
n300487,11743625.52,3712245.902
n300484,11743704.97,3712079.72
n300481,11743712.16,3711993.189
n300478,11743730.71,3711956.806
n292299,11740140.91,3710478.33
n292344,11739765.44,3711439.641
n292361,11739732.18,3711685.032
n292410,11739397.53,3712653.171
n300502,11743368.88,3712712.322
n300497,11743033.1,3712568.819
n300492,11743083.31,3712310.553
n283804,11738635.57,3712821.242
n292482,11739187.05,3713703.653
n283575,11735431.07,3709497.206
n283602,11735054,3710136.667
n292389,11739716.59,3712109.042
n292395,11740067.3,3712163.61
n292402,11739575.3,3712386.49
n292413,11739522.64,3712674.903
n292409,11739542.75,3712514.771
n292408,11739573.84,3712511.986
n284274,11737275.42,3720630.759
n284266,11736967.01,3720351.411
n284265,11736985.11,3720351.961
n284263,11737015.47,3720374.543
n284264,11736972.41,3720337.545
n284262,11736983.03,3720336.344
n284083,11735263.3,3716949.888
n284076,11735285.71,3716895.064
n284037,11734962.76,3716407.688
n284072_lo,11735119.01,3716773.223
n284068,11735142.99,3716762.586
n284066,11735142.25,3716719.955
n284033,11734946.98,3716367.332
n284079,11736687.35,3716920.477
n284059,11736510.46,3716590.795
n284044,11736478.73,3716489.281
n284029,11736409.09,3716331.631
n284059_lo,11736510.46,3716590.795
n284056,11736549.63,3716562.246
n284054,11736493.33,3716548.665
n284054_lo,11736493.33,3716548.665
n284052,11736537.85,3716522.03
n284050,11736557.28,3716516.638
n283682,11737257.93,3710999.218
n283683,11737502.65,3711005.316
n283697,11737410.09,3711222.284
n283713,11737246.31,3711394.146
n283680,11737506.07,3710984.685
n300479,11743750.63,3711975.693
n292379,11740087.53,3711903.279
n292374,11740086.65,3711822.48
n292370,11740082.73,3711753.397
n292375,11740112.22,3711824.887
n292376,11740133.63,3711826.466
n292533,11741107.04,3714573.6
n292536,11741125.37,3714596.367
n292431,11739359.16,3713156.791
n292436,11739329.67,3713292.116
n292439,11739325.54,3713309.171
n292440,11739346.55,3713314.864
n284107,11736813.79,3717417.579
n292558,11740031.78,3715036.255
n292277,11739064.03,3710259.693
n292286,11738993.84,3710312.174
n292281,11738988.73,3710282.776
n292285,11738958,3710301.531
n283677,11737706.9,3710947.763
n283678,11737707.75,3710963.241
n283690,11737711.54,3711037.175
n283648,11738462.16,3710740.445
n283641,11738539.96,3710674.82
n274484,11733663.13,3719486.198
n274489,11733767.37,3719559.509
n300558,11742945.95,3713749.548
n300552,11743091.07,3713663.083
n300548,11743432.11,3713528.152
n300549,11743066.56,3713557.738
n300536,11743140.07,3713367.869
n300510,11743271.53,3713039.184
n300545,11743607.52,3713486.111
n300538,11743937.24,3713387.607
n300537,11744144.64,3713375.921
n300527,11744250.6,3713325.159
n300542,11743585.78,3713467.94
n300535,11743922.68,3713367.403
n300530,11744261.02,3713348.195
n292248,11739846.07,3709655.645
n292246,11739942.43,3709571.007
n292247,11739826.54,3709634.85
n292257,11739564.22,3709846.095
n292254,11739717.95,3709748.607
n292255,11739666.88,3709772.923
n284017_lo,11737787.17,3716123.953
n284018,11737787.17,3716149.662
n292572,11739608.33,3715222.144
n292570,11739619.2,3715218.331
n1325605,11737823.14,3716119.055
n284016,11737832.46,3716136.883
n284022,11737439.7,3716277.047
n284019,11737422.7,3716256.996
n284026,11737472.65,3716313.895
n284027,11737481.27,3716319.838
n284030,11737509.37,3716339.318
n284017,11737787.17,3716123.953
n284053,11737277.88,3716533.858
n284062,11737111.96,3716669.009
n284075,11736885.26,3716824.955
n284152,11735007.77,3718105.37
n284129,11735972.38,3717921.149
n284122,11735855.75,3717726.229
n284115,11735741.98,3717546.517
n284100,11735512.51,3717261.814
n284093,11735408.08,3717138.803
n284091,11736274.76,3717116.94
n284087,11736507.6,3717031.644
n284082,11736686.52,3716942.008
n284106,11736802.21,3717371.756
n284327,11737201.11,3722564.542
n284331,11737367.12,3722763.323
n284127,11736313.21,3717854.052
n284156,11736469.11,3718120.69
n284101,11736077.6,3717284.849
n284116,11736228.28,3717568.023
n300589,11742338.19,3714275.691
n300595,11742396.52,3714362.218
n274468_lo,11733962.16,3719215.984
n274472,11733990.68,3719271.685
n274466,11733950.02,3719199.199
n274468,11733962.16,3719215.984
n274473,11733947.73,3719274.034
n274474,11733828.71,3719278.301
n292584,11739299.55,3715336.872
n292583,11739325.86,3715333.554
n292303,11739894.33,3710519.746
n292309,11739826.81,3710716.309
n292577,11739435.6,3715293.071
n292330,11739821.5,3711160.401
n284105,11735870.75,3717339.596
n284097,11736018.99,3717184.387
n284098,11736032.04,3717214.266
n284094,11736147.86,3717164.015
n284096,11736006.34,3717167.445
n284084,11735977.55,3716951.23
n283672,11737899.28,3710905.985
n283674,11737899.64,3710926.4
n283663,11738273.33,3710826.597
n300523,11744373.86,3713290.157
n292532,11740011.03,3714562.131
n292550,11740570.43,3714771.682
n292547,11740430.95,3714714.413
n292540,11740942.62,3714646.599
n292537,11740164.91,3714613.46
n284364,11737634.05,3724358.315
n284339,11737175.13,3723232.979
n284314,11737039.93,3721959.946
n284321,11737085.56,3722272.305
n284311,11737696.64,3721878.718
n284310,11737045.47,3721842.655
n292888,11738761.74,3722168.45
n292892,11739158.02,3722227.805
n292884,11738757.34,3722143.678
n284319,11738539.45,3722152.655
n284288,11737589.48,3720966.657
n284296,11737706.42,3721176.67
n284137,11735270.05,3718040.527
n284121,11735525.98,3717685.994
n284110,11735681.53,3717487.314
n284113,11735716.15,3717516.171
n274450_lo,11734343.83,3718843.499
n274453,11734372.97,3718884.515
n274446,11734339.04,3718817.766
n274450,11734343.83,3718843.499
n274452,11734384.45,3718850.967
n284187,11734551.71,3718599.407
n292557,11740090.93,3715008.134
n292553,11740303.08,3714915.656
n292549,11740622.95,3714771.12
n292556,11740468.16,3714990.014
n292269,11739387.2,3710016.124
n292267,11739447.75,3709966.469
n284112,11737512.65,3717494.484
n284111,11737583.51,3717491.05
n284109,11737667.6,3717478.455
n292589,11739559.64,3715372.23
n292592,11739557.56,3715404.205
n292593,11739500.08,3715404.872
n292300,11738769.97,3710489.022
n283640,11738588.17,3710631.471
n292310,11739811.37,3710776.584
n292312,11739788.85,3710917.66
n292311,11739767.08,3710910.353
n283988,11738012.67,3715877.141
n283984,11737978.11,3715867.024
n283990,11738026.56,3715870.468
n283981,11738090.33,3715846.429
n292579,11739293.52,3715300.196
n292574,11739251.59,3715255.563
n292580,11739414.11,3715302.882
n292576,11739358.57,3715283.853
n292573,11739325.24,3715231.277
n292630,11738948.49,3715966.914
n292649,11739069.94,3716253.657
n284032,11738593.25,3716365.082
n284035,11738290.71,3716377.914
n292614,11738835.11,3715672.944
n292608,11738821.64,3715656.459
n292607,11738863.46,3715641.881
n292611,11738783.59,3715663.704
n300578,11741305.7,3714135.747
n292485,11741288.65,3713769.175
n300605,11741394.36,3714451.116
n300601,11741504.97,3714418.407
n300610,11741300.27,3714503.95
n300603,11741332.08,3714433.009
n300602,11741293.38,3714423.092
n300475,11743727.15,3711922.416
n283846,11736375.86,3713452.785
n283851,11736589.98,3713634.007
n283859,11736757.25,3713780.826
n292221,11740440.83,3709040.463
n292232,11740527.4,3709107.332
n283994,11737797.06,3715889.474
n283983,11737762.98,3715861.037
n283993,11737597.26,3715897.912
n283977,11737855.26,3715791.232
n283979,11737847.65,3715818.137
n283980,11737909.92,3715826.006
n283964,11738306.88,3715647.331
n292492,11740602.42,3713878.105
n292529,11740498.21,3714423.082
n292524,11740660.1,3714298.283
n283632,11738253.94,3710550.515
n283567,11737918.63,3709989.423
n283590,11737906.54,3709969.193
n292759,11739724.02,3718258.279
n292757,11739731.8,3718257.301
n292760,11739716.24,3718259.318
n292755,11739716.94,3718253.102
n292763,11739715.94,3718265.482
n292762,11739731.29,3718263.484
n292764,11739730.87,3718269.656
n292765,11739715.27,3718271.696
n292538,11741146.33,3714681.058
n300705,11741733.49,3715124.807
n1321244,11741191.12,3714672.725
n1321243,11741552.58,3714847.725
n283647,11735082.5,3710743.478
n292600,11740278.82,3715550.806
n1321246,11741181.55,3714661.609
n1324757,11734650.53,3712374.437
n1324759,11734632.91,3712361.674
n1324703,11735091,3710716.45
n1324702,11734605.58,3712342.23
n312314_lo,11745592.34,3712896.108
n1325392,11745603.37,3712928.481
n1325393,11745739.84,3712895.167
n1325388,11745646.85,3713007.383
n1325391,11745752.06,3712983.426
n284263_lo,11737015.47,3720374.543
n1325601,11737076.1,3720313.205
n1328518,11737233.56,3720457.822
n284268,11737189.2,3720411.461
n1370071,11737880.62,3710984.629
n274438,11734356.33,3718760.731
n283605,11735011.81,3710158.605
n283625,11735736.9,3710473.929
n292896,11739441.07,3722272.991
n1346995,11733624.31,3711850.335
n1347089,11733461.24,3718246.972
n1347088,11733483.29,3718240.232
n1347438,11737871.57,3715879.227
n1347446,11737879.1,3715861.417
n292581,11739248.05,3715303.761
n1396868,11736447.94,3711750.484
n283732,11736371.37,3711766.188
n1396869,11736348.51,3711961.55
n1396870,11736175.69,3712057.759
n283746,11735939.36,3711947.447
n1396871,11736154.79,3712100.245
n1396872,11736280.85,3713371.926
n1386727,11737782.94,3710930.815
n1386726,11737812.39,3710924.252
n1386727_lo,11737782.94,3710930.815
n1385286,11737791.17,3710919.013
n1386726_lo,11737812.39,3710924.252
n1385287,11737819.32,3710910.85
n284301,11737066.65,3721349.758
n1386725,11737071.04,3721402.977
n1396874,11736004.47,3712522.882
n1396867,11735989.07,3712502.22
n1392537,11737090.7,3722918.388
n1413716,11736967.37,3722563.791
n1386729,11737144.12,3721435.23
n284299,11737830.77,3721282.734
n300590,11742319.55,3714288.11
n292706,11740131.58,3717416.354
n1406188,11740295.58,3717623.567
n1406189,11740142.51,3717769.37
n1396879,11738665.72,3712796.054
n300623,11742050.51,3714603.6
n300629,11742148.57,3714642.062
n300643,11742134.78,3714774.642
n300662,11742080.34,3714917.395
n300672,11741746.77,3714978.916
n300679,11741895.05,3714990.945
n300687,11742068.21,3715051.431
n300696,11742282.88,3715112.201
n300707,11742388.33,3715157.931
n300709,11742469.93,3715197.562
n300708,11742547.54,3715159.912
n300658,11742589.69,3714874.531
n300650,11742424.23,3714790.298
n300673,11742807.74,3714981.324
n1413715,11736858.72,3722724.853
n274361,11733907.08,3716958.541
n274364,11733906.63,3716968.012
n300588,11741752.51,3714312.589
n284073,11735100.2,3716783.1
n292692,11739668.11,3717104.05
n292698,11739667.98,3717112.249
n292689,11739668.15,3717095.85
n292696,11739675.98,3717112.233
n292690,11739660.15,3717096.021
n292695,11739659.98,3717112.207
n292697,11739651.98,3717112.245
n292688,11739652.15,3717095.798
n292694,11739683.98,3717112.108
n284020,11734879.58,3716272.846
n1314963,11737611.34,3709374.731
n283620,11737245.96,3710442.463
n283619,11737151.81,3710421.433
n283618,11737127.2,3710414.104
n284258,11737013.95,3720350.6
n283880,11734534.78,3714132.392
n1309805,11734507.38,3714070.696
n292792,11739381.94,3719342.619
n292783,11739198.68,3719026.488
n292582,11739259.96,3715313.148
n292782,11739161.02,3719005.712
n292750,11739701.71,3718239.584
n292724,11740050.68,3717971.471
n274493,11733714.07,3719614.061
n274491_lo,11733724.42,3719604.289
n274491,11733724.42,3719604.289
n292212,11740454.05,3708963.986
n292209,11740464.75,3708938.484
n292691,11740070.37,3717103.642
n292693,11739985.05,3717105.339
n292587,11740362.41,3715347.935
n292585,11740344.16,3715341.496
n312513,11745434.08,3714670.678
n312314,11745592.34,3712896.108
n312343,11745760.51,3713031.064
n292339,11741164.25,3711391.981
n292345,11741170.14,3711445.964
n292516,11739963.37,3714144.728
n292513,11739973.28,3714020.048
n292506,11739969.81,3713958.006
n292504,11739958.25,3713944.457
n284258_lo,11737013.95,3720350.6
n292327,11740574.35,3711049.234
n292768,11740592.83,3718300.934
n292400,11741143.12,3712207.498
n283650,11738052.94,3710751.168
n284239,11737771.01,3720002.521
n292609,11739769.33,3715662.86
n292610,11739803.63,3715662.86
n292574_lo,11739251.59,3715255.563
n292573_lo,0,0
n300463,11743491.24,3711538.454
n292748,11739763.96,3718231.115
n292769,11739683.74,3718304.062
n292745,11740022.14,3718215.375
n292752,11739732.59,3718244.968
n284421,11738305,3725201.438
g2000ff4400_n283602_sec,0,0
g2000rn2800_n274196_sec,0,0
g2000ro4500_n274220_sec,0,0
g2000sk5500_n274137_sec,0,0
g2000sk7800_n274150_sec,0,0
g2000sn2500_n274191_sec,0,0
g2000sn8400_n274183_sec,0,0
g2000sn8800_n274200_sec,0,0
g2000so1800_n274227_sec,0,0
g2000so2200_n274207_sec,0,0
g2000so9400_n274214_sec,0,0
g2000so9800_n274224_sec,0,0
g2000tj2700_n274103_sec,0,0
g2000tl1200_n283789_sec,0,0
g2000tl5600_n283806_sec,0,0
g2000tn4400_n283873_sec,0,0
g2000uh9400_n283633_sec,0,0
g2000uh9800_n283647_sec,0,0
g2000ui3100_n283702_sec,0,0
g2000ui5400_n283699_sec,0,0
g2000ui6400_n283679_sec,0,0
g2000uj0800_n283722_sec,0,0
g2000uj3600_n283731_sec,0,0
g2000uj6500_n283747_sec,0,0
g2000uk1100_n283753_sec,0,0
g2000ul1900_n283810_sec,0,0
g2000ul3200_n283772_sec,0,0
g2000ul7700_n283791_sec,0,0
g2000um7300_n283821_sec,0,0
g2000uo1100_n283873_sec,0,0
g2000vb6800_n283880_sec,0,0
g2000vh4000_n283609_sec,0,0
g2000vh9100_n283615_sec,0,0
g2000vh9500_n283675_sec,0,0
g2000vi6200_n283684_sec,0,0
g2000vj0200_n283716_sec,0,0
g2000vl8700_n283799_sec,0,0
g2000vm1500_n283827_sec,0,0
g2000vm6800_n283833_sec,0,0
g2000vo8200_n1309805_sec,0,0
g2000wh5900_n283675_sec,0,0
g2000wi4400_n283710_sec,0,0
g2000wk0800_n283765_sec,0,0
g2000wk8200_n283746_sec,0,0
g2000wl3500_n283799_sec,0,0
g2000wl4100_n283765_sec,0,0
g2000wl9300_n283779_sec,0,0
g2000wm0100_n283809_sec,0,0
g2000wm3200_n283819_sec,0,0
g2000wm6400_n283824_sec,0,0
g2000wn0100_n283840_sec,0,0
g2000wn3300_n283848_sec,0,0
g2000wo2300_n283902_sec,0,0
g2000wo8800_n283892_sec,0,0
g2000xe9500_n283544_sec,0,0
g2000xf7700_n283582_sec,0,0
g2000xg5800_n283612_sec,0,0
g2000xh0500_n283607_sec,0,0
g2000xh4000_n283639_sec,0,0
g2000xh4800_n283608_sec,0,0
g2000xh7500_n283636_sec,0,0
g2000xj7800_n283732_sec,0,0
g2000xj9800_n283726_sec,0,0
g2000xk5800_n283764_sec,0,0
g2000xl0100_n283777_sec,0,0
g2000xl0800_n283812_sec,0,0
g2000xl1500_n283787_sec,0,0
g2000xl6500_n283764_sec,0,0
g2000xl8000_n283769_sec,0,0
g2000xl9500_n283792_sec,0,0
g2000xm1800_n283834_sec,0,0
g2000xn2900_n283859_sec,0,0
g2000xn3600_n283894_sec,0,0
